Points_0 Points_1 Points_2 Points_Magnitude U_0 U_1 U_2 U_Magnitude arc_length p Point ID vtkValidPointMask
2.096 2 0 2.8971 0.114452 -3.9984e-09 0 0.114452 2.096 0.111616 131 1
2.112 2 0 2.9087 0.114591 -4.00026e-09 0 0.114591 2.112 0.111602 132 1
2.128 2 0 2.92034 0.114731 -4.00178e-09 0 0.114731 2.128 0.111587 133 1
2.144 2 0 2.93202 0.11487 -4.00178e-09 0 0.11487 2.144 0.111573 134 1
2.16 2 0 2.94374 0.115008 -4.03146e-09 0 0.115008 2.16 0.111558 135 1
2.176 2 0 2.9555 0.115146 -4.15812e-09 0 0.115146 2.176 0.111543 136 1
2.192 2 0 2.9673 0.115284 -4.24916e-09 0 0.115284 2.192 0.111529 137 1
2.208 2 0 2.97914 0.115421 -4.24916e-09 0 0.115421 2.208 0.111515 138 1
2.224 2 0 2.99102 0.115558 -4.24916e-09 0 0.115558 2.224 0.1115 139 1
2.24 2 0 3.00293 0.115695 -4.24916e-09 0 0.115695 2.24 0.111486 140 1
2.256 2 0 3.01489 0.115831 -4.29736e-09 0 0.115831 2.256 0.111472 141 1
2.272 2 0 3.02688 0.115967 -4.42588e-09 0 0.115967 2.272 0.111457 142 1
2.288 2 0 3.03891 0.116102 -4.50018e-09 0 0.116102 2.288 0.111443 143 1
2.304 2 0 3.05097 0.116237 -4.50018e-09 0 0.116237 2.304 0.111429 144 1
2.32 2 0 3.06307 0.116372 -4.50018e-09 0 0.116372 2.32 0.111414 145 1
2.336 2 0 3.07521 0.116506 -4.50018e-09 0 0.116506 2.336 0.1114 146 1
2.352 2 0 3.08738 0.116639 -4.56645e-09 0 0.116639 2.352 0.111386 147 1
2.368 2 0 3.09958 0.116772 -4.69497e-09 0 0.116772 2.368 0.111371 148 1
2.384 2 0 3.11183 0.116905 -4.82245e-09 0 0.116905 2.384 0.111357 149 1
2.4 2 0 3.1241 0.117037 -4.94911e-09 0 0.117037 2.4 0.111343 150 1
2.416 2 0 3.13641 0.117169 -4.99858e-09 0 0.117169 2.416 0.111329 151 1
2.432 2 0 3.14875 0.117301 -4.99858e-09 0 0.117301 2.432 0.111315 152 1
2.448 2 0 3.16112 0.117432 -5.08293e-09 0 0.117432 2.448 0.111301 153 1
2.464 2 0 3.17353 0.117562 -5.21145e-09 0 0.117562 2.464 0.111287 154 1
2.48 2 0 3.18597 0.117692 -5.33997e-09 0 0.117692 2.48 0.111273 155 1
2.496 2 0 3.19844 0.117822 -5.46849e-09 0 0.117822 2.496 0.111259 156 1
2.512 2 0 3.21094 0.11795 -5.50062e-09 0 0.11795 2.512 0.111245 157 1
2.528 2 0 3.22347 0.118079 -5.50062e-09 0 0.118079 2.528 0.111231 158 1
2.544 2 0 3.23604 0.118207 -5.50062e-09 0 0.118207 2.544 0.111217 159 1
2.56 2 0 3.24863 0.118335 -5.50062e-09 0 0.118335 2.56 0.111204 160 1
2.576 2 0 3.26125 0.118462 -5.50062e-09 0 0.118462 2.576 0.11119 161 1
2.592 2 0 3.27391 0.118589 -5.50062e-09 0 0.118589 2.592 0.111176 162 1
2.608 2 0 3.28659 0.118715 -5.61426e-09 0 0.118715 2.608 0.111163 163 1
2.624 2 0 3.2993 0.118841 -5.74185e-09 0 0.118841 2.624 0.111149 164 1
2.64 2 0 3.31204 0.118966 -5.87032e-09 0 0.118966 2.64 0.111136 165 1
2.656 2 0 3.32481 0.119091 -5.99884e-09 0 0.119091 2.656 0.111122 166 1
2.672 2 0 3.3376 0.119214 -5.87525e-09 0 0.119214 2.672 0.111109 167 1
2.688 2 0 3.35042 0.119338 -5.75162e-09 0 0.119338 2.688 0.111096 168 1
2.704 2 0 3.36327 0.119461 -5.75068e-09 0 0.119461 2.704 0.111082 169 1
2.72 2 0 3.37615 0.119585 -5.75979e-09 0 0.119585 2.72 0.111069 170 1
2.736 2 0 3.38906 0.119707 -5.88739e-09 0 0.119707 2.736 0.111056 171 1
2.752 2 0 3.40199 0.119829 -5.99903e-09 0 0.119829 2.752 0.111042 172 1
2.768 2 0 3.41494 0.11995 -5.99903e-09 0 0.11995 2.768 0.111029 173 1
2.784 2 0 3.42792 0.120071 -6.02112e-09 0 0.120071 2.784 0.111016 174 1
2.8 2 0 3.44093 0.120191 -6.14964e-09 0 0.120191 2.8 0.111003 175 1
2.816 2 0 3.45396 0.120311 -6.27816e-09 0 0.120311 2.816 0.11099 176 1
2.832 2 0 3.46702 0.12043 -6.40668e-09 0 0.12043 2.832 0.110977 177 1
2.848 2 0 3.4801 0.120549 -6.50107e-09 0 0.120549 2.848 0.110964 178 1
2.864 2 0 3.49321 0.120668 -6.50107e-09 0 0.120668 2.864 0.11095 179 1
2.88 2 0 3.50634 0.120786 -6.50107e-09 0 0.120786 2.88 0.110937 180 1
2.896 2 0 3.51949 0.120903 -6.50107e-09 0 0.120903 2.896 0.110925 181 1
2.912 2 0 3.53267 0.12102 -6.50073e-09 0 0.12102 2.912 0.110912 182 1
2.928 2 0 3.54587 0.121136 -6.4998e-09 0 0.121136 2.928 0.110899 183 1
2.944 2 0 3.55909 0.121252 -6.55146e-09 0 0.121252 2.944 0.110886 184 1
2.96 2 0 3.57234 0.121368 -6.67998e-09 0 0.121368 2.96 0.110873 185 1
2.976 2 0 3.58561 0.121483 -6.75027e-09 0 0.121483 2.976 0.110861 186 1
2.992 2 0 3.5989 0.121597 -6.75027e-09 0 0.121597 2.992 0.110848 187 1
3.008 2 0 3.61221 0.121711 -6.75027e-09 0 0.121711 3.008 0.110836 188 1
3.024 2 0 3.62554 0.121825 -6.75027e-09 0 0.121825 3.024 0.110823 189 1
3.04 2 0 3.6389 0.121938 -6.82056e-09 0 0.121938 3.04 0.110811 190 1
3.056 2 0 3.65228 0.12205 -6.94908e-09 0 0.12205 3.056 0.110798 191 1
3.072 2 0 3.66568 0.122162 -7.00129e-09 0 0.122162 3.072 0.110786 192 1
3.088 2 0 3.6791 0.122273 -7.00129e-09 0 0.122273 3.088 0.110773 193 1
3.104 2 0 3.69254 0.122385 -7.00129e-09 0 0.122385 3.104 0.110761 194 1
3.12 2 0 3.706 0.122495 -7.00129e-09 0 0.122495 3.12 0.110749 195 1
3.136 2 0 3.71948 0.122606 -7.00065e-09 0 0.122606 3.136 0.110737 196 1
3.152 2 0 3.73298 0.122715 -6.99972e-09 0 0.122715 3.152 0.110724 197 1
3.168 2 0 3.7465 0.122824 -6.99947e-09 0 0.122824 3.168 0.110712 198 1
3.184 2 0 3.76003 0.122933 -6.99947e-09 0 0.122933 3.184 0.1107 199 1
3.2 2 0 3.77359 0.123041 -6.99947e-09 0 0.123041 3.2 0.110687 200 1
3.216 2 0 3.78717 0.123148 -6.99947e-09 0 0.123148 3.216 0.110675 201 1
3.232 2 0 3.80077 0.123255 -6.99947e-09 0 0.123255 3.232 0.110663 202 1
3.248 2 0 3.81438 0.123362 -6.99947e-09 0 0.123362 3.248 0.110651 203 1
3.264 2 0 3.82801 0.123468 -6.99947e-09 0 0.123468 3.264 0.110639 204 1
3.28 2 0 3.84167 0.123574 -6.99947e-09 0 0.123574 3.28 0.110627 205 1
3.296 2 0 3.85534 0.123679 -6.99947e-09 0 0.123679 3.296 0.110616 206 1
3.312 2 0 3.86902 0.123784 -6.99947e-09 0 0.123784 3.312 0.110604 207 1
3.328 2 0 3.88273 0.123888 -7.12308e-09 0 0.123888 3.328 0.110592 208 1
3.344 2 0 3.89645 0.123992 -7.25067e-09 0 0.123992 3.344 0.11058 209 1
3.36 2 0 3.91019 0.124095 -7.37826e-09 0 0.124095 3.36 0.110569 210 1
3.376 2 0 3.92395 0.124197 -7.49875e-09 0 0.124197 3.376 0.110557 211 1
3.392 2 0 3.93772 0.124299 -7.51272e-09 0 0.124299 3.392 0.110545 212 1
3.408 2 0 3.95151 0.124401 -7.52801e-09 0 0.124401 3.408 0.110533 213 1
3.424 2 0 3.96532 0.124502 -7.55409e-09 0 0.124502 3.424 0.110522 214 1
3.44 2 0 3.97915 0.124603 -7.58002e-09 0 0.124603 3.44 0.11051 215 1
3.456 2 0 3.99299 0.124703 -7.60517e-09 0 0.124703 3.456 0.110499 216 1
3.472 2 0 4.00684 0.124803 -7.63031e-09 0 0.124803 3.472 0.110488 217 1
3.488 2 0 4.02071 0.124902 -7.65546e-09 0 0.124902 3.488 0.110476 218 1
3.504 2 0 4.0346 0.125001 -7.67734e-09 0 0.125001 3.504 0.110465 219 1
3.52 2 0 4.04851 0.125099 -7.68945e-09 0 0.125099 3.52 0.110453 220 1
3.536 2 0 4.06242 0.125197 -7.70183e-09 0 0.125197 3.536 0.110442 221 1
3.552 2 0 4.07636 0.125295 -7.71487e-09 0 0.125295 3.552 0.110431 222 1
3.568 2 0 4.09031 0.125392 -7.73239e-09 0 0.125392 3.568 0.11042 223 1
3.584 2 0 4.10427 0.125488 -7.75847e-09 0 0.125488 3.584 0.110409 224 1
3.6 2 0 4.11825 0.125584 -7.77945e-09 0 0.125584 3.6 0.110398 225 1
3.616 2 0 4.13225 0.125679 -7.79249e-09 0 0.125679 3.616 0.110386 226 1
3.632 2 0 4.14625 0.125774 -7.80553e-09 0 0.125774 3.632 0.110375 227 1
3.648 2 0 4.16028 0.125869 -7.81857e-09 0 0.125869 3.648 0.110364 228 1
3.664 2 0 4.17431 0.125963 -7.83161e-09 0 0.125963 3.664 0.110353 229 1
3.68 2 0 4.18836 0.126056 -7.84465e-09 0 0.126056 3.68 0.110343 230 1
3.696 2 0 4.20243 0.126149 -7.84383e-09 0 0.126149 3.696 0.110332 231 1
3.712 2 0 4.21651 0.126242 -7.83079e-09 0 0.126242 3.712 0.110321 232 1
3.728 2 0 4.2306 0.126334 -7.82529e-09 0 0.126334 3.728 0.11031 233 1
3.744 2 0 4.24471 0.126425 -7.82529e-09 0 0.126425 3.744 0.1103 234 1
3.76 2 0 4.25883 0.126516 -7.83344e-09 0 0.126516 3.76 0.110289 235 1
3.776 2 0 4.27296 0.126607 -7.84648e-09 0 0.126607 3.776 0.110278 236 1
3.792 2 0 4.2871 0.126697 -7.85076e-09 0 0.126697 3.792 0.110267 237 1
3.808 2 0 4.30126 0.126787 -7.85076e-09 0 0.126787 3.808 0.110257 238 1
3.824 2 0 4.31543 0.126876 -7.84139e-09 0 0.126876 3.824 0.110246 239 1
3.84 2 0 4.32962 0.126964 -7.82835e-09 0 0.126964 3.84 0.110235 240 1
3.856 2 0 4.34382 0.127052 -7.81531e-09 0 0.127052 3.856 0.110225 241 1
3.872 2 0 4.35803 0.12714 -7.80227e-09 0 0.12714 3.872 0.110215 242 1
3.888 2 0 4.37225 0.127227 -7.78923e-09 0 0.127227 3.888 0.110204 243 1
3.904 2 0 4.38648 0.127313 -7.77619e-09 0 0.127313 3.904 0.110194 244 1
3.92 2 0 4.40073 0.127399 -7.75195e-09 0 0.127399 3.92 0.110183 245 1
3.936 2 0 4.41499 0.127485 -7.72587e-09 0 0.127485 3.936 0.110173 246 1
3.952 2 0 4.42926 0.12757 -7.70064e-09 0 0.12757 3.952 0.110163 247 1
3.968 2 0 4.44354 0.127655 -7.67549e-09 0 0.127655 3.968 0.110153 248 1
3.984 2 0 4.45783 0.127739 -7.65035e-09 0 0.127739 3.984 0.110143 249 1
4 2 0 4.47214 0.127822 -7.6252e-09 0 0.127822 4 0.110133 250 1
4.016 2 0 4.48645 0.127905 -7.59913e-09 0 0.127905 4.016 0.110123 251 1
4.032 2 0 4.50078 0.127988 -7.57305e-09 0 0.127988 4.032 0.110113 252 1
4.048 2 0 4.51512 0.12807 -7.54697e-09 0 0.12807 4.048 0.110103 253 1
4.064 2 0 4.52947 0.128152 -7.51976e-09 0 0.128152 4.064 0.110093 254 1
4.08 2 0 4.54383 0.128233 -7.48158e-09 0 0.128233 4.08 0.110083 255 1
4.096 2 0 4.5582 0.128314 -7.44156e-09 0 0.128314 4.096 0.110073 256 1
4.112 2 0 4.57259 0.128394 -7.39034e-09 0 0.128394 4.112 0.110063 257 1
4.128 2 0 4.58698 0.128473 -7.33911e-09 0 0.128473 4.128 0.110054 258 1
4.144 2 0 4.60138 0.128552 -7.28789e-09 0 0.128552 4.144 0.110044 259 1
4.16 2 0 4.6158 0.128631 -7.23689e-09 0 0.128631 4.16 0.110034 260 1
4.176 2 0 4.63022 0.128709 -7.18659e-09 0 0.128709 4.176 0.110025 261 1
4.192 2 0 4.64466 0.128787 -7.13237e-09 0 0.128787 4.192 0.110015 262 1
4.208 2 0 4.65911 0.128864 -7.06811e-09 0 0.128864 4.208 0.110006 263 1
4.224 2 0 4.67356 0.12894 -7.00385e-09 0 0.12894 4.224 0.109996 264 1
4.24 2 0 4.68803 0.129016 -6.93959e-09 0 0.129016 4.24 0.109987 265 1
4.256 2 0 4.7025 0.129092 -6.87079e-09 0 0.129092 4.256 0.109978 266 1
4.272 2 0 4.71699 0.129166 -6.79442e-09 0 0.129166 4.272 0.109968 267 1
4.288 2 0 4.73148 0.129241 -6.71255e-09 0 0.129241 4.288 0.109959 268 1
4.304 2 0 4.74599 0.129314 -6.62314e-09 0 0.129314 4.304 0.10995 269 1
4.32 2 0 4.7605 0.129388 -6.53941e-09 0 0.129388 4.32 0.109941 270 1
4.336 2 0 4.77503 0.12946 -6.46211e-09 0 0.12946 4.336 0.109931 271 1
4.352 2 0 4.78956 0.129532 -6.37809e-09 0 0.129532 4.352 0.109922 272 1
4.368 2 0 4.8041 0.129604 -6.28775e-09 0 0.129604 4.368 0.109913 273 1
4.384 2 0 4.81866 0.129675 -6.19113e-09 0 0.129675 4.384 0.109904 274 1
4.4 2 0 4.83322 0.129746 -6.08961e-09 0 0.129746 4.4 0.109895 275 1
4.416 2 0 4.84779 0.129816 -5.98753e-09 0 0.129816 4.416 0.109886 276 1
4.432 2 0 4.86237 0.129886 -5.88508e-09 0 0.129886 4.432 0.109877 277 1
4.448 2 0 4.87696 0.129954 -5.78203e-09 0 0.129954 4.448 0.109869 278 1
4.464 2 0 4.89155 0.130023 -5.67865e-09 0 0.130023 4.464 0.10986 279 1
4.48 2 0 4.90616 0.13009 -5.56742e-09 0 0.13009 4.48 0.109851 280 1
4.496 2 0 4.92077 0.130157 -5.45287e-09 0 0.130157 4.496 0.109843 281 1
4.512 2 0 4.9354 0.130224 -5.32853e-09 0 0.130224 4.512 0.109834 282 1
4.528 2 0 4.95003 0.13029 -5.20094e-09 0 0.13029 4.528 0.109826 283 1
4.544 2 0 4.96467 0.130355 -5.07261e-09 0 0.130355 4.544 0.109817 284 1
4.56 2 0 4.97932 0.13042 -4.94409e-09 0 0.13042 4.56 0.109809 285 1
4.576 2 0 4.99397 0.130484 -4.81635e-09 0 0.130484 4.576 0.1098 286 1
4.592 2 0 5.00864 0.130548 -4.68876e-09 0 0.130548 4.592 0.109792 287 1
4.608 2 0 5.02331 0.13061 -4.53836e-09 0 0.13061 4.608 0.109784 288 1
4.624 2 0 5.03799 0.130673 -4.38515e-09 0 0.130673 4.624 0.109776 289 1
4.64 2 0 5.05268 0.130734 -4.21929e-09 0 0.130734 4.64 0.109768 290 1
4.656 2 0 5.06738 0.130796 -4.05258e-09 0 0.130796 4.656 0.10976 291 1
4.672 2 0 5.08208 0.130856 -3.88634e-09 0 0.130856 4.672 0.109752 292 1
